tool_id,pearson_correlation,nr_samples
ncbi_blastn_wrapper/0.2.00,0.3441467598327381,5
maxbin2/2.2.7,0.3439607768248722,190
staramr_search/0.7.2,0.3437360176696924,1174
samtools_fastx/1.13,0.34316775118923437,267
macs2_callpeak/2.1.1.20160309.6,0.3429969211144366,22686
deeptools_bam_coverage/2.5.7.0,0.3429725659245133,4
bedtools_bamtobed/2.30.0,0.34214407764668947,1958
ctb_alignit_create_db/0.1,0.3419565486150267,46
dropletutils/1.2.1+2,0.3402054980595461,17
rseqc_mismatch_profile/2.6.4,0.34004209596501034,871
samtools_fastx/1.9,0.33913865837882906,25407
IDFileConverter/2.6,0.3388919495881144,123
humann2_regroup_table/0.11.1.0,0.3386632426670823,131
hisat2/2.2.1,0.33829298388944135,31496
sucos_max_score/0.2.3,0.337892089750262,3413
chira_map/1.4.3,0.3375863013601625,547
bedtools_expandbed/2.29.2,0.33753043368192315,11
busco/5.0.0,0.33749134902713224,2868
humann2/0.11.1.3,0.336931319271539,1656
salmonquantmerge/0.14.1,0.3358704843494801,34
CONVERTER_vcf_to_tabix_0,0.33577445749965423,55
stringtie/1.3.6,0.3351923618551288,1641
collapse_dataset/4.0,0.3340780634026186,2131
rxdock_rbcavity/0.1,0.3338608862430333,20
samtools_split/1.13,0.3337502673048523,20
humann2_rename_table/0.11.1.0,0.333407976457586,90
mitohifi/2,0.3333817857713519,47
humann/3.0.0,0.33317047276445866,187
rxdock_rbcavity/0.1.5,0.3328022811696716,120
bedtools_genomecoveragebed_histogram/2.19.0,0.3327865477098387,173
gprofiler_orth/0.1.71,0.3327861149955848,33
tp_awk_tool/1.1.2,0.3326024058042264,4812
bam_to_sam/2.0,0.33252935992159605,16
fastp/0.20.1,0.3324266088465191,653550
tophat2/2.1.1,0.3319571839478947,5123
bg_diamond_makedb/0.9.21,0.3317654138609107,322
abims_xcms_xcmsSet/3.4.4.1,0.3316335877962727,4034
unipept/4.5.0,0.33108687948505594,434
bedtools_closestbed/2.27.1,0.3310757020115087,95
rna_star/2.7.8a,0.33075105428992446,58321
TextExporter/2.3.0,0.3307210238304635,121
idpqonvert/3.0.11579.0,0.33046969144796273,56
pe_histogram/1.0.1,0.32959302489481124,1011
samtools_depth/1.9,0.32957678296268206,1318
parmconv/21.10,0.3295420873084451,75
poretools_squiggle/0.6.1a1.0,0.32823275396666896,164
picard_NormalizeFasta/2.18.2.1,0.32766914057563323,1675
openbabel_change_title/2.4.2.1.1,0.3275120503149757,265
ggplot2_violin/3.3.5,0.3273957146154973,7
scater_plot_dist_scatter/1.20.0,0.32622018835475775,53
bamtools/2.5.1,0.3261952783143743,259
ctb_im_cluster_butina_matrix/1.1.4,0.32560864342878015,9
samtools_sort/2.0.4,0.3250275950997947,333
qiime_summarize_taxa_through_plots/1.9.1.0,0.32493824977522917,132
pygenomeTracks/3.3,0.3242409849225995,814
rnaspades/3.9.0,0.3239447820340094,14
hmmer_alimask/0.1.0,0.3234769641899489,33
mothur_chimera_slayer/1.39.5.0,0.32343046091224625,70
featurestein/1.1.4,0.3227440765266056,2692
bedtools_fisher/2.29.2,0.32221213732508747,5
collapse_dataset/4.2,0.32204678775704454,12483
cshl_fastx_barcode_splitter/1.0.1,0.3219773960093251,8427
salmon/0.14.1.2,0.32088377024472686,10074
ncbi_segmasker_wrapper/2.10.1,0.32077393852779507,12
sshmm/1.0.7,0.32023167118568246,95
dada2_removeBimeraDenovo/1.18,0.3200289406670776,22
goenrichment/2.0.1,0.31981810943874966,1762
cardinal_data_exporter/1.12.1.1,0.31933253386449123,6
samtools_rmdup/2.0.1,0.31829595220629503,17441
hicexplorer_hicplotviewpoint/3.6,0.3181528322802725,136
normalization/2.0.1,0.3174418761775008,49
idpassemble/3.0.20175.0,0.31735843014566445,13
bowtie2/2.4.2,0.31712150627746416,48286
bedtools_genomecoveragebed/2.29.2,0.3170729414493498,296003
targetfinder/1.7.0,0.3159297946490067,172
mothur_chimera_uchime/1.39.5.0,0.31570487813954773,192
picard_MergeBamAlignment/2.18.2.1,0.3153556184576713,70
filtlong/0.2.0,0.31494968684024593,4230
gmx_setup/2019.1.1,0.31493844943692134,13
varscan_somatic/2.4.3.6,0.3145470383235213,729
dexseq_count/1.28.1.0,0.3138700094079985,6114
mimodd_info/0.1.8_1,0.3135831669261442,191
bg_sortmerna/2.1b.6,0.3135684609373018,2896
bedtools_flankbed/2.29.2,0.3121778580171915,13
monocle3_plotCells/0.1.4,0.31207294029795457,15
hicexplorer_hicnormalize/3.6,0.3110627194353469,158
bismark_pretty_report/0.22.1,0.3099066434116096,430
mitobim/1.9.1,0.3093225574984747,115
samtools_mpileup/2.1.3,0.3090865342701823,99
nanopolish_polya/0.13.2,0.3087949493934823,41
xarray_select/0.18.2,0.30760728776791046,880
bowtie2/2.4.5,0.3068259698020266,6031
cuffmerge/2.2.1.1,0.30666272496543495,154
rbc_mafft/7.489,0.3064807807044098,823
metaquantome_viz/2.0.1,0.30644799755167024,20
tp_replace_in_line/1.1.2,0.3059696974442201,561787
drep_compare/2.5.4.0,0.30567723387597867,64
preMloc/0.3,0.305663992498843,25
hicexplorer_chicviewpoint/3.4.1.0,0.3056485459347879,17
hicexplorer_hicinfo/3.6,0.3055747381289346,67
metaspades/3.9.0,0.30532854500816503,771
CompNovo/2.6,0.30532188639932356,6
picard_AddOrReplaceReadGroups/2.18.2.1,0.3046857287366906,1515
bedtools_bamtofastq/2.26.0.0,0.30423280799949126,5
xcms_plot_chromatogram/3.4.4.0,0.30414531760497693,178
medaka_consensus_pipeline/1.3.2,0.3041186663596328,1037
chira_quantify/1.4.3,0.30347808863234266,405
bedtools_maskfastabed/2.29.0,0.30230840805228815,71
gmx_energy/2019.1.4,0.30133427207738656,16
cardinal_classification/2.6.0.1,0.301304073315899,199
dada2_removeBimeraDenovo/1.14,0.3012183813617364,168
mageck_gsea/0.5.8,0.30071496718586593,77
fasta2tab/1.1.1,0.2999799070916088,14207
snippy/4.5.0,0.29985399821267233,13866
homer_findMotifsGenome/4.11,0.29973642465178213,388
md_converter/1.9.6,0.299656230479792,243
bedtools_jaccard/2.29.0,0.29951363220881744,75
hisat2/2.1.0,0.2993393020325123,72205
golm_ws_lib_search/2018-10-01,0.29892820621354593,55
lofreq_filter/2.1.3.1,0.2985873049861864,11199
bismark_bowtie2/0.22.1,0.2983365360996112,2279
Heatmap/2.2.2,0.29753267718648146,486
proteinortho_grab_proteins/6.0.14.9.1,0.29737323574397234,627
minimap2/2.24,0.29721842991998526,7987
cardinal_classification/2.6.0.0,0.29719368907611726,166
sort1,0.2970753931845689,16351
export2graphlan/0.20,0.29681539865194934,459
samtool_filter2/1.8,0.29630241552063885,98867
mothur_pre_cluster/1.39.5.0,0.2961001906598635,1620
bedtools_spacingbed/2.29.0,0.2950875626497732,55
fgsea/1.8.0,0.29485861110543515,935
OpenSwathDecoyGenerator/2.6,0.2947463581075808,26
schicexplorer_schicclustersvl/1.0,0.2938626763890291,13
salmon/1.5.1,0.29351028300113857,3614
picard_CollectInsertSizeMetrics/2.18.2.1,0.29294280800301076,2822
bamtools/2.4.0.0,0.291764747270536,5480
gbk_to_orf,0.29115746954561356,552
bedtools_windowbed/2.29.0,0.2910842849473745,166
trimmomatic/0.38.1,0.29098445939702844,53934
transtermhp/2.09.1,0.2905948040567152,31
medaka_consensus_pipeline/1.0.3,0.29021415218956637,891
rna_star/2.7.2a,0.2902104918000967,190
openbabel_remove_protonation_state/2.4.2.2.0,0.2894531468577167,11
exonerate/2.4.0,0.28847392609985734,323
deeptools_plot_coverage/3.3.2.0.0,0.2882355620765568,305
tb_profiler_profile/3.0.6,0.28798540073000634,208
featurecounts/1.4.6.p5,0.2877616839375604,87
ivar_variants/1.3.1,0.2871850499917798,3119
hisat2/2.0.5.2,0.2871382296279285,45
staramr_search/0.5.1,0.2867466082005974,229
medaka_consensus/1.0.1,0.28629376006137586,35
EMBOSS: pepwindow73/5.0.0.1,0.2856206335859015,3
chipseeker/1.16.2,0.28501676099310985,36
sickle/1.33.2,0.2842315131832519,1934
picard_CollectWgsMetrics/2.18.2.1,0.2831837818533939,236
funannotate_compare/1.8.9,0.28224763895169314,19
chira_extract/1.2.0,0.28166920963229936,9
vcf2tsv/1.0.0_rc3,0.28107755345511637,115608
csv_to_tabular,0.2803025009516014,9701
volcanoplot/0.0.4,0.2801018030224619,36
metanovo/1.9.4,0.2791713834581246,23
tab2fasta/1.1.1,0.2789460693078667,221489
mothur_make_contigs/1.39.5.0,0.27742988732304547,2071
bismark_methylation_extractor/0.22.1,0.27734170980388173,798
Cut1,0.27707018145357676,1002920
rnaspades/3.15.4,0.2770515177386359,32
humann2_rename_table/0.11.1.1,0.27619411425929874,70
mageck_pathway/0.5.8,0.2759421637708156,59
deeptools_plot_fingerprint/3.3.2.0.0,0.27478473431896183,1439
FileFilter/2.2.0,0.27445895339204274,21
flashlfq/1.0.3.0,0.2743183184151997,294
glob_report/0.5,0.2742275875509238,592
mmpbsa_mmgbsa/19.11.1,0.2741833172696528,55
regionalgam_autocor_acf/1.5,0.27385550939418885,36
mmpbsa_mmgbsa/19.11,0.2735982524863765,17
bedtools_subtractbed/2.30.0,0.2727040312814644,635
PSMFeatureExtractor/2.6,0.27252758411462447,190
proteomics_moff/2.0.3.0,0.272046593799334,94
lofreq_call/2.1.3.1,0.271108728137253,19233
bcftools_norm/1.9,0.27010250339683567,1057
EMBOSS: trimseq103/5.0.0.1,0.27008638281758474,35
sklearn_train_test_eval/1.0.8.1,0.2696743222136619,95
rnaz/2.1.0,0.2692972002903973,9
rxdock_sort_filter/0.1.5,0.26917760190785767,12314
mummer_show_coords/4.0.0beta2,0.26910821159770004,296
query_tabular/2.0.0,0.2684127794602949,143
xarray_metadata_info/0.20.2,0.26831153413268516,15
Draw_phylogram/1.0.0,0.26803337227764645,3
openbabel_addh/2.4.2.2.0,0.26769267261436425,20
bwa/0.7.17.4,0.2672609304655127,9262
sklearn_stacking_ensemble_models/1.0.8.1,0.2668728330184144,99
limma_voom/3.48.0,0.2667356474777542,1378
addName/0.1.1,0.26645534992766584,1896
CONVERTER_fasta_to_tabular,0.2664296583695277,12923
samtools_flagstat/2.0.4,0.2663318470017135,977
trinity_align_and_estimate_abundance/2.9.1,0.2662554975092858,1103
EMBOSS: garnier40/5.0.0,0.26573573831792596,10
dgidb_annotate/0.1,0.26565620878658486,39
align_back_trans/0.0.10,0.265568092874898,81
FileFilter/2.6,0.2651628941670737,132
dada2_makeSequenceTable/1.20,0.2649970628584555,128
CONVERTER_bam_to_coodinate_sorted_bam,0.26483566633150984,7086
rbc_mirdeep2_mapper/2.0.0,0.2644636438199649,6103
ngmlr/0.2.7,0.26427078152026623,183
deeptools_bam_compare/3.3.2.0.0,0.26377586120801694,4344
openbabel_remDuplicates/2.4.2.1.0,0.2628755695140306,9
medaka_consensus_pipeline/1.0.1,0.2625601921426913,124
FileConverter/2.6,0.26207115445018564,303
canu/1.8,0.26187333192580803,1647
deeptools_plot_profile/3.1.2.0.0,0.2617368436806012,989
qiime_make_emperor/1.9.1.0,0.2613089631361984,41
humann2_renorm_table/0.9.9.0,0.2602978710858878,56
samtools_view/1.9,0.25957949506628175,433494
racon/1.3.1,0.2592860643004641,146
combine_metaphlan2_humann2/0.1.0,0.25898267561286603,1368
qiime_summarize_taxa/1.9.1.0,0.25894497218588547,30
bowtie2/2.3.4.3,0.258761552549859,97465
gops_join_1/1.0.0,0.25823356601385666,6531
cor2/1.0.0,0.2580961768714232,105
humann2_associate/0.11.1.0,0.2579919405076589,21
bowtie_wrapper/1.2.0,0.2577426794723141,8205
porechop/0.2.3,0.25735404856683214,9015
cuffdiff/2.2.1.6,0.2567784718617394,708
shovill/1.1.0,0.256246465757165,2599
qiime_pick_closed_reference_otus/1.9.1.0,0.25600526391769635,230
drep_dereplicate/2.5.4.0,0.2559566100133445,90
jbrowse/1.16.10,0.2552986033714323,606
Show tail1,0.2547003152594741,669
deeptools_plot_pca/3.3.2.0.0,0.2542741330988071,943
winnowmap/2.03,0.25385448039950875,89
samtools_slice_bam/2.0.2,0.25336447322382954,389
ctb_im_standardize/1.1.4,0.2530920661856439,40
bioext_bealign/0.20.1,0.2524783853346679,255
samtools_merge/1.13,0.25245456775771036,345
hicexplorer_hicmergematrixbins/3.4.3.0,0.2523311595072115,380
openbabel_remIons/2.4.2.1.0,0.25106655100583114,16
medaka_consensus/1.3.2,0.25075024717327943,59
mummer_mummerplot/4.0.0beta2,0.2503780411429404,170
metaquantome_viz/1.0.0-0,0.24999647629625227,284
bwa_mem/0.7.17.2,0.24966673590297944,84936
sklearn_train_test_split/1.0.8.1,0.2493953715322738,206
bedtools_getfastabed/2.29.2,0.24916655583238087,1270
rna_star/2.7.5b,0.24893680230678417,13801
minimap2/2.20,0.24868266099373187,12033
hicexplorer_hicfindrestrictionsites/3.4.1.0,0.24862383043239814,5
tp_awk_tool/1.1.1,0.2478355027128282,5562
ncbi_blastdbcmd_wrapper/2.10.1,0.24718987110022603,660
trycycler_subsample/0.5.3,0.2470255315876301,5
mothur_align_seqs/1.39.5.0,0.24689463168873022,3227
sailfish/0.10.1.1,0.24640617519772176,1231
hicexplorer_chicaggregatestatistic/3.4.1.0,0.24595337024713354,7
_dropletBarcodePlot/1.6.1,0.24560836364875352,216
bedtools_shufflebed/2.29.0,0.2451011643354192,97
samtools_mpileup/0.0.1,0.24498834350317267,551
sklearn_generalized_linear/1.0.8.3,0.2445988486459648,64
sklearn_feature_selection/1.0.8.2,0.24354183947375246,400
ncbi_blastn_wrapper/2.10.1,0.24324508398422792,34685
hicexplorer_hicbuildmatrix/3.4.3.0,0.242736219172005,498
sklearn_train_test_eval/1.0.7.12,0.2425563209892488,31
rna_star/2.7.6a,0.2422083005614719,6264
EMBOSS: einverted28/5.0.0.1,0.24217106924581278,38
stacks2_ustacks/2.4,0.24181359558242152,214
fasterq_dump/2.10.8,0.24180715750767595,245
sklearn_regression_metrics/1.0.8.2,0.2415511420623544,162
ncbi_rpsblast_wrapper/0.3.3,0.2407491602959282,73
bowtie2/2.2.6.2,0.24041058432985404,161
tp_easyjoin_tool/1.1.1,0.24036802149733838,1781
bamleftalign/1.1.0.46-0,0.2403112186540797,337
mothur_get_dists/1.39.5.0,0.24029967898482998,29
tophat_fusion_post/0.1,0.2402636120233444,51
mothur_summary_qual/1.39.5.0,0.2398403809372848,24
bedtools_complementbed/2.29.0,0.2395508599414764,25
mdanalysis_distance/0.20,0.2395078430429991,40
bedtools_coveragebed/2.27.0.3,0.23867333654908438,68
eggnog_mapper/2.0.1,0.23769414706357853,727
CONVERTER_gff_to_bgzip_0,0.23717185744033722,1713
deeptools_plot_correlation/3.0.2.0,0.23684771724141285,316
samtools_calmd/2.0.3,0.23609301987038578,53
ruvseq/1.16.0,0.2360011991299479,312
volcanoplot/0.0.5,0.23598594866098516,3401
rapidnj/2.3.2,0.23460411269935408,13
bioext_bam2msa/0.20.1,0.23421377731808488,392
stacks_populations/1.46.1,0.23339123013543595,173
fragmenter,0.23325974175560008,11
viennarna_rnaalifold/2.2.10.1,0.23323244883618333,103
sdf_to_tab/2019.03.1.2,0.23254525608838322,2496
picard_MarkDuplicates/2.18.2.1,0.2323333720999611,322
hicexplorer_hicbuildmatrix/2.1.4.0,0.23179271250398978,508
CONVERTER_vcf_to_bgzip_0,0.23135699685091002,203
padel/2.21,0.2309640457369739,89
IDPosteriorErrorProbability/2.3.0,0.23083902717408958,102
freebayes/0.3,0.2299392660562302,19
sklearn_generalized_linear/1.0.7.12,0.2298947737283514,173
obi_grep/1.2.13,0.2297776295427731,152
mothur_filter_seqs/1.36.1.0,0.2297754881519381,70
bigwig_to_bedgraph/0.1.0,0.22942532591299977,1747
ncbi_rpstblastn_wrapper/0.3.3,0.2291657862113355,26
viennarna_rnaplex/2.2.10.0,0.2288185885156319,41
Add_a_column1/1.4,0.22839314478228653,6317
viennarna_kinfold/1.3.0.0,0.22826125904697694,30
ip_colocalization/0.0.8,0.228061858237121,14
gmx_restraints/2020.2,0.2274083523848531,9
bioext_bealign/0.19.7.0,0.22710301119712506,398
qualimap_rnaseq/2.2.2c,0.226657724728828,2268
hicexplorer_hicbuildmatrix/3.4.2.0,0.22594387941868418,38
limma_voom/3.38.3,0.22550254897804067,2445
gmx_fep/2019.1,0.2253629626439085,43
rna_star/2.5.2b-2,0.22482740812783933,402
gemini_load/0.20.1,0.2247418494167874,2037
peakcalling_macs/1.0.1,0.2247049570282849,988
kallisto_pseudo/0.46.0.2,0.22415716128668753,9
spades/3.15.3,0.222389852756614,33
scanpy_inspect/1.4.4,0.22226974993027565,9
gmx_trj/2020.2,0.2220783192051785,11882
delly_merge/0.8.7,0.22193812709341199,10
ctb_chemfp_mol2fps/0.3.0,0.22192536933178852,89
hmmer_hmmsearch/0.1.0,0.2217734369432277,3535
mothur_deunique_seqs/1.39.5.0,0.22173858510948719,70
IDMapper/2.2.0,0.22093442318696016,17
lastz_d_wrapper/1.3.2,0.2201112255910948,28
structure/2.3.4,0.21998509059865956,507
cd_hit_est/1.2,0.2198814340152088,4253
mothur_taxonomy_to_krona/1.0,0.21935512258471948,10441
poretools_extract/0.6.1a1.0,0.21888734197850815,1501
canu/2.1.1,0.21872788048404454,1548
bedtools_unionbedgraph/2.27.1,0.21804967202611625,28
bowtie2/2.3.4.2,0.21804523769119516,355
samtools_idxstats/2.0.1,0.21789956582207567,22
mothur_unique_seqs/1.36.1.0,0.2176814409972244,121
hyphy_sm19/2.5.9,0.21741181184999123,4
tp_cut_tool/1.0.0,0.2173379510311447,54
migmap/1.0.3,0.2165287527080648,91
qiime_plot_taxa_summary/1.9.1.0,0.21643797109395185,154
blastxml_to_top_descr/0.1.1,0.21621602075152213,244296
bedtools_closestbed/2.27.0.0,0.21589692170498487,76
mimodd_sort/0.1.8_1,0.2155927272366972,52
medaka_variant_pipeline/1.4.4,0.21516750538042,27
kpca1/1.0.0,0.2151296041071679,25
pygenomeTracks/3.1.2,0.21502974352823415,76
merge_metaphlan_tables/3.0.9,0.21458540700482293,18
w4mclassfilter/0.98.14,0.21436865144918565,10
kraken/1.3.1,0.21416696432704332,611
hicexplorer_hiccompartmentspolarization/3.6,0.21387348866917352,4
pretext_map/0.1.8,0.212641708643767,21
egsea/1.10.0,0.21193513656431318,268
goseq/1.26.0,0.2117476419990028,31
hicexplorer_hiccorrectmatrix/3.6,0.2115639242396232,566
bedtools_unionbedgraph/2.27.0.0,0.21134123195146923,24
humann_regroup_table/3.0.0,0.21101160073284678,154
picard_CASM/2.18.2.1,0.2107245328794112,1309
gmx_sim/2020.4,0.210578941326558,28773
kallisto_quant/0.46.0.4,0.21033057379023426,9456
cesm/2.1.3,0.210195621963503,8
gprofiler_gost/0.1.71,0.20935105164753817,325
scanpy_run_dpt/1.4.3,0.20927109012317785,15
flair_collapse/1.5,0.20875394521702698,30
hicexplorer_hicplotmatrix/3.6,0.20860273560318918,2020
fastq_dump/2.11.0,0.2085257862687149,517
samtools_mpileup/2.1.4,0.2084186269898032,2206
kallisto_quant/0.46.2,0.20811686213826638,1322
HighResPrecursorMassCorrector/2.6,0.20793757423535475,15
bedtools_genomecoveragebed/2.30.0,0.20781124561589698,847
pampa_communitymetrics/0.0.2,0.207632024392603,45
picard_artifact_metrics/2.18.2.1,0.2073945468767249,46
dimspy_align_samples/2.0.0,0.20596140255434053,103
bedtools_multicovtbed/2.29.2,0.20593495083815072,216
rna_star/2.7.2b,0.205264823343262,60329
bedtools_genomecoveragebed_bedgraph/2.19.0,0.20509134829323397,655
racon/1.3.1.1,0.20492165784754993,1227
transdecoder/5.5.0,0.20460970714474086,995
jbrowse/1.16.11,0.20460129454853473,2566
encyclopedia_searchtolib/1.2.2,0.20427353053939754,16
mimodd_varcall/0.1.8_1,0.20416321295597661,400
mothur_trim_flows/1.39.5.0,0.20378674976165903,47
keras_batch_models/0.4.2,0.2037065283799277,106
hicexplorer_chicsignificantinteractions/3.3.1.0,0.20242504198160138,10
cuffmerge/2.2.1.2,0.20241477956445736,202
add_line_to_file/0.1.0,0.20195519713902624,9042
hicexplorer_hicfindtads/2.1.4.0,0.2016814156832093,45
mothur_make_contigs/1.39.5.1,0.2010523276820502,3529
vcfaddinfo/1.0.0_rc1,0.20058232071303977,15
qiime_extract_barcodes/1.9.1.0,0.20032779278258844,274
get_flanks1/1.0.0,0.20023361448591864,1447
obi_grep/1.2.11,0.19965489409177437,179
mothur_merge_files/1.39.5.0,0.19932716985782703,1555
stoceps_trend_indic/0.0.1,0.19928948416563363,16
bedtools_multicovtbed/2.29.0,0.19913974842668875,96
NMR_Read/3.3.0,0.19896825864357767,32
deeptools_plot_correlation/2.5.7.0,0.19890555618442757,53
xarray_mapplot/0.20.2,0.19865230999158268,681
xchem_transfs_scoring/0.3.0,0.1979609934484482,5837
FileInfo/2.6,0.19766749017218452,393
cshl_fastx_collapser/1.0.1,0.19765068348001302,3035
mothur_chimera_vsearch/1.39.5.1,0.19710577780993416,1224
gd_raxml/1.0.0,0.19648576783864197,198
asca/1.0.0,0.19646318129242132,31
dgidb_annotator/0.1,0.19630409717146893,55
CompNovoCID/2.6,0.19513821652237714,7
mothur_screen_seqs/1.39.5.1,0.19490366043826343,2449
mothur_count_seqs/1.36.1.0,0.194822020794673,288
ctb_mordred_descriptors/0.1.0,0.19423094992275025,3
metaphlan/3.0.14,0.1939873210410197,83
ivar_removereads/1.3.1,0.1932086279043445,317125
MultiplexResolver/2.6,0.19313368074360254,27
Add_a_column1/1.3.0,0.19293668967762995,35066
qiime_split_libraries/1.9.1.0,0.19241065158514417,18
interproscan/5.52-86.0,0.19197900026271147,71
sklearn_ensemble/1.0.8.2,0.19193540612072074,649
picard_DownsampleSam/2.18.2.1,0.1915393316147159,516
graphlan/1.0.0.0,0.19146698973073256,1229
gmx_nvt/2018.2,0.19111581124736507,24
picard_CollectRnaSeqMetrics/2.18.2.2,0.1903995088742467,1257
picard_CollectRnaSeqMetrics/2.18.2.1,0.18987509769826835,111
dada2_makeSequenceTable/1.14,0.18901517355880473,144
picard_ValidateSamFile/2.18.2.1,0.18896259569531226,113
bellerophon/1.0,0.18892975108744697,49
uniprotxml_downloader/2.1.0,0.18878420700502155,192
sklearn_ensemble/1.0.8.3,0.18840033795038624,120
snippy/4.6.0,0.18828466734638488,3892
kc-align/0.2,0.18828210182699937,81
mothur_get_rabund/1.39.5.0,0.1879360798580865,49
Show beginning1,0.1877652191091205,8900
fastpca/0.9.1,0.1877290547800037,69
search_gui/3.3.10.1,0.1873406166462592,2745
snippy/3.2,0.18731429697105986,8724
picard_MarkDuplicatesWithMateCigar/2.18.2.1,0.18670475276006096,140
EMBOSS: cai6/5.0.0,0.18622934148058945,14
group_humann2_uniref_abundances_to_go/1.2.0,0.1860881825794957,41
idpassemble/3.0.20163.0,0.1860683823566572,22
humann2_unpack_pathways/0.11.1.0,0.1857316031971537,538
ggplot2_heatmap2/2.2.1,0.18565868857189258,112
reactome_pathwaymatcher/1.9.1.3,0.18564488918182107,109
preMloc/0.4,0.1854181187840266,605
bedtools_sortbed/2.29.2,0.1851663703383117,2357
sklearn_svm_classifier/1.0.8.1,0.18501757522547715,249
ml_visualization_ex/1.0.7.12,0.18485540222232744,87
get_sequences/0.1.2,0.18448759446719,38
sklearn_train_test_eval/1.0.8.2,0.18415687884643145,76
mothur_summary_seqs/1.39.5.0,0.18372755262103613,8124
hicexplorer_hiccorrectmatrix/3.4.3.0,0.18361728958583248,1076
mothur_align_seqs/1.36.1.0,0.18357409641656502,98
EMBOSS: nthseq62/5.0.0.1,0.18299946627747085,175
fpocket/3.1.3,0.18022760532997767,96
schicexplorer_schicplotconsensusmatrices/1.0,0.17949692787383525,13
unicycler/0.4.8.0,0.17795059772904992,14328
sklearn_model_validation/1.0.8.1,0.17791354285765854,10689
samtools_bedcov/2.0.2,0.17712632457903008,454
snp_dists/0.6.3,0.17645243694028975,365
CryptoGenotyper/1.0,0.1763318019443817,5317
mdanalysis_angle/0.20,0.17588762156167453,42
dada2_seqCounts/1.14,0.1758132488175926,137
cp_image_math/0.1.0,0.1757876894102401,61
compute_motifs_frequency/1.0.0,0.17457870383073895,43
blockbuster,0.174356456002908,75
rseqc_infer_experiment/2.6.4.1,0.17415623837438132,14933
ecology_stat_presence_abs/0.0.0,0.17355181024202798,4
ncbi_rpstblastn_wrapper/2.10.1,0.1733266663214757,52
hicexplorer_hicplotmatrix/3.4.3.0,0.17282736287946196,3094
stacks2_tsv2bam/2.55,0.17281637806570285,83
freebayes/1.1.0.46-0,0.1717697766609954,5523
featurecounts/1.6.4,0.17170143621496717,92617
bedtools_getfastabed/2.27.1,0.17127062351883102,42
deeptools_bam_coverage/2.4.1.0,0.17114487507803597,628
CONVERTER_SMILES_to_MOL2,0.17109086330781992,9
picard_MarkDuplicates/2.18.2.2,0.17050149938654674,214176
gfa_to_fa/0.1.1,0.1702915001279595,1200
hicexplorer_hiccorrectmatrix/3.4.1.0,0.1700308571265426,100
peptide_shaker/2.0.33,0.169604099161784,20
hicexplorer_hicpca/3.6,0.16932084446962345,175
msconvert/3.0.19052.1,0.16922415719551714,2456
minimap2/2.17,0.16920669046216869,70934
ambertools_acpype/21.3,0.16872933188343306,105
hicexplorer_hicfindtads/3.4.3.0,0.16853476521692365,425
proteomics_search_peptide_prophet_1,0.1683062933985993,49
CONVERTER_len_to_linecount,0.1676860887214066,468
obi_ngsfilter/1.2.13,0.167086560782459,124
FileInfo/2.5,0.1663764790246804,5
limma_voom/3.34.9.9,0.16607895270945722,9
varscan_mpileup/2.4.3.0,0.16577640325044424,33
cat_bins/5.0.3.0,0.16537098190934119,33
cardinal_spectra_plots/2.6.0.3,0.16487800435017397,165
circos_tableviewer/0.69.8,0.1645201214311233,115
deeptools_bam_pe_fragmentsize/3.3.2.0.0,0.16419196120293958,193
tp_replace_in_column/1.1.0,0.16418282335959145,141
lftp,0.1640240549496193,94
CONVERTER_bam_to_qname_sorted_bam,0.16397731506001306,2126
miranda/3.3a,0.16376974564271413,4061
picard_MarkDuplicates/2.18.2.3,0.16369235161393544,109
bedtools_subtractbed/2.29.2,0.16366702230555463,268
stacks2_kmerfilter/2.55,0.16336251759159504,92
mothur_sffinfo/1.39.5.0,0.16269350224634482,45
deeptools_plot_correlation/3.3.2.0.0,0.16137351861595559,3725
deeptools_plot_heatmap/3.0.2.0,0.16099106072805067,1594
deeptools_plot_profile/3.3.2.0.0,0.16089239003496936,9277
metilene/0.2.6.1,0.16013234742105817,853
clusterprofiler_bitr/0.1.0,0.15954579370837196,87
deseq2/2.11.40.7,0.15949325521679267,2521
cufflinks/2.2.1.2,0.1578264688627862,2665
gmx_merge_topology_files/2019.1.4,0.15672765383446569,119
model_prediction/1.0.8.1,0.15658500315267124,92
qualimap_bamqc/2.2.2c,0.15654355822250623,13173
snpSift_extractFields/4.3,0.15579748323091136,864746
unicycler/0.4.7.0,0.1553333184463974,123
gmx_merge_topology_files/3.2.0,0.15485787876358206,1275
pepquery/1.6.2,0.1548349253266087,563
gdal_gdalwarp/3.0.0,0.15446129540939343,146
CONVERTER_mol_to_smi,0.1544455871114373,8
limma_voom/3.50.1,0.15395685005925036,167
metaquantome_viz/2.0.0-0,0.15366003839596667,117
hicexplorer_hicmergematrixbins/3.6,0.1533483209202249,239
sklearn_discriminant_classifier/1.0.8.1,0.15259939847163634,213
melt/1.4.2,0.15215242414921032,2997
lofreq_viterbi/2.1.5,0.1520537913257078,578456
bedtools_sortbed/2.27.0.0,0.15196758648524733,58
sklearn_numeric_clustering/1.0.8.2,0.1514733873730137,15
snpSift_int/4.3,0.15125114656325422,126
gmx_solvate/2019.1.5,0.14990003658852,19
IDFilter/2.3.0,0.14921157933672727,64
